id,no,name,eng,type1,type2,ability1,ability2,ability3,h,a,b,c,d,s,icon
110.2,110,マタドガス(ガラル),Galarian Weezing,どく,フェアリー,ふゆう,かがくへんかガス,ミストメイカー,65,90,120,85,70,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/110-g.png
111.1,111,サイホーン,Rhyhorn,じめん,いわ,ひらいしん,いしあたま,すてみ,80,85,95,30,30,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/111.png
112.1,112,サイドン,Rhydon,じめん,いわ,ひらいしん,いしあたま,すてみ,105,130,120,45,45,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/112.png
113.1,113,ラッキー,Chansey,ノーマル,なし,しぜんかいふく,てんのめぐみ,いやしのこころ,250,5,5,35,105,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/113.png
114.1,114,モンジャラ,Tangela,くさ,なし,ようりょくそ,リーフガード,さいせいりょく,65,55,115,100,40,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/114.png
115.1,115,ガルーラ,Kangaskhan,ノーマル,なし,はやおき,きもったま,せいしんりょく,105,95,80,40,80,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/115.png
115.2,115,メガガルーラ,Mega Kangaskhan,ノーマル,なし,おやこあい,なし,なし,105,125,100,60,100,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/115-m.png
116.1,116,タッツー,Horsea,みず,なし,すいすい,スナイパー,しめりけ,30,40,70,70,25,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/116.png
117.1,117,シードラ,Seadra,みず,なし,どくのトゲ,スナイパー,しめりけ,55,65,95,95,45,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/117.png
118.1,118,トサキント,Goldeen,みず,なし,すいすい,みずのベール,ひらいしん,45,67,60,35,50,63,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/118.png
119.1,119,アズマオウ,Seaking,みず,なし,すいすい,みずのベール,ひらいしん,80,92,65,65,80,68,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/119.png
120.1,120,ヒトデマン,Staryu,みず,なし,はっこう,しぜんかいふく,アナライズ,30,45,55,70,55,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/120.png
121.1,121,スターミー,Starmie,みず,エスパー,はっこう,しぜんかいふく,アナライズ,60,75,85,100,85,115,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/121.png
122.1,122,バリヤード,Mr. Mime,エスパー,フェアリー,ぼうおん,フィルター,テクニシャン,40,45,65,100,120,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/122.png
122.2,122,バリヤード(ガラル),Galarian Mr. Mime,こおり,エスパー,やるき,バリアフリー,アイスボディ,50,65,65,90,90,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/122-g.png
123.1,123,ストライク,Scyther,むし,ひこう,むしのしらせ,テクニシャン,ふくつのこころ,70,110,80,55,80,105,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/123.png
124.1,124,ルージュラ,Jynx,こおり,エスパー,どんかん,よちむ,かんそうはだ,65,50,35,115,95,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/124.png
125.1,125,エレブー,Electabuzz,でんき,なし,せいでんき,やるき,なし,65,83,57,95,85,105,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/125.png
126.1,126,ブーバー,Magmar,ほのお,なし,ほのおのからだ,やるき,なし,65,95,57,100,85,93,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/126.png
127.1,127,カイロス,Pinsir,むし,なし,かいりきバサミ,かたやぶり,じしんかじょう,65,125,100,55,70,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/127.png
127.2,127,メガカイロス,Mega Pinsir,むし,ひこう,スカイスキン,なし,なし,65,155,120,65,90,105,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/127-m.png
128.1,128,ケンタロス,Tauros,ノーマル,なし,いかく,いかりのつぼ,ちからずく,75,100,95,40,70,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/128.png
128.2,128,ケンタロス(パルデア単),Paldean Tauros,かくとう,なし,いかく,いかりのつぼ,はんすう,75,110,105,30,70,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/06/128-aケンタロス.png
128.3,128,ケンタロス(パルデア炎),Paldean Tauros,かくとう,ほのお,いかく,いかりのつぼ,はんすう,75,110,105,30,70,100,https://img.yakkun.com/poke/icon32/n128b.gif
128.4,128,ケンタロス(パルデア水),Paldean Tauros,かくとう,みず,いかく,いかりのつぼ,はんすう,75,110,105,30,70,100,https://img.yakkun.com/poke/icon32/n128c.gif
129.1,129,コイキング,Magikarp,みず,なし,すいすい,びびり,なし,20,10,55,15,20,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/129.png
130.1,130,ギャラドス,Gyarados,みず,ひこう,いかく,じしんかじょう,なし,95,125,79,60,100,81,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/130.png
130.2,130,メガギャラドス,Mega Gyarados,みず,あく,かたやぶり,なし,なし,95,155,109,70,130,81,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/130-m.png
131.1,131,ラプラス,Lapras,みず,こおり,ちょすい,シェルアーマー,うるおいボディ,130,85,80,85,95,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/131.png
132.1,132,メタモン,Ditto,ノーマル,なし,じゅうなん,かわりもの,なし,48,48,48,48,48,48,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/132.png
133.1,133,イーブイ,Eevee,ノーマル,なし,にげあし,てきおうりょく,きけんよち,55,55,50,45,65,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/133.png
134.1,134,シャワーズ,Vaporeon,みず,なし,ちょすい,うるおいボディ,なし,130,65,60,110,95,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/134.png
135.1,135,サンダース,Jolteon,でんき,なし,ちくでん,はやあし,なし,65,65,60,110,95,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/135.png
136.1,136,ブースター,Flareon,ほのお,なし,もらいび,こんじょう,なし,65,130,60,95,110,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/136.png
137.1,137,ポリゴン,Porygon,ノーマル,なし,トレース,ダウンロード,アナライズ,65,60,70,85,75,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/137.png
138.1,138,オムナイト,Omanyte,いわ,みず,すいすい,シェルアーマー,くだけるよろい,35,40,100,90,55,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/138.png
139.1,139,オムスター,Omastar,いわ,みず,すいすい,シェルアーマー,くだけるよろい,70,60,125,115,70,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/139.png
140.1,140,カブト,Kabuto,いわ,みず,すいすい,カブトアーマー,くだけるよろい,30,80,90,55,45,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/140.png
141.1,141,カブトプス,Kabutops,いわ,みず,すいすい,カブトアーマー,くだけるよろい,60,115,105,65,70,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/141.png
142.1,142,プテラ,Aerodactyl,いわ,ひこう,いしあたま,プレッシャー,きんちょうかん,80,105,65,60,75,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/142.png
142.2,142,メガプテラ,Mega Aerodactyl,いわ,ひこう,かたいツメ,なし,なし,80,135,85,70,95,150,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/142-m.png
143.1,143,カビゴン,Snorlax,ノーマル,なし,めんえき,あついしぼう,くいしんぼう,160,110,65,65,110,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/143.png
144.1,144,フリーザー,Articuno,こおり,ひこう,プレッシャー,ゆきがくれ,なし,90,85,100,95,125,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/144.png
144.2,144,フリーザー(ガラル),Galarian Articuno,エスパー,ひこう,かちき,なし,なし,90,85,85,125,100,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/144-g.png
145.1,145,サンダー,Zapdos,でんき,ひこう,プレッシャー,せいでんき,なし,90,90,85,125,90,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/145.png
145.2,145,サンダー(ガラル),Galarian Zapdos,かくとう,ひこう,まけんき,なし,なし,90,125,90,85,90,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/145-g.png
146.1,146,ファイヤー,Moltres,ほのお,ひこう,プレッシャー,ほのおのからだ,なし,90,100,90,125,85,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/146.png
146.2,146,ファイヤー(ガラル),Galarian Moltres,あく,ひこう,ぎゃくじょう,なし,なし,90,85,90,100,125,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/146-g.png
147.1,147,ミニリュウ,Dratini,ドラゴン,なし,だっぴ,ふしぎなうろこ,なし,41,64,45,50,50,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/147.png
148.1,148,ハクリュー,Dragonair,ドラゴン,なし,だっぴ,ふしぎなうろこ,なし,61,84,65,70,70,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/148.png
149.1,149,カイリュー,Dragonite,ドラゴン,ひこう,せいしんりょく,マルチスケイル,なし,91,134,95,100,100,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/149.png
150.1,150,ミュウツー,Mewtwo,エスパー,なし,プレッシャー,きんちょうかん,なし,106,110,90,154,90,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/150.png
150.2,150,メガミュウツーX,Mega Mewtwo X,エスパー,なし,ふくつのこころ,なし,なし,106,190,100,154,100,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/150-mx.png
150.3,150,メガミュウツーY,Mega Mewtwo Y,エスパー,かくとう,ふみん,なし,なし,106,150,70,194,120,140,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/150-my.png
151.1,151,ミュウ,Mew,エスパー,なし,シンクロ,なし,なし,100,100,100,100,100,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/151.png
152.1,152,チコリータ,Chikorita,くさ,なし,しんりょく,リーフガード,なし,45,49,65,49,65,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/152.png
153.1,153,ベイリーフ,Bayleef,くさ,なし,しんりょく,リーフガード,なし,60,62,80,63,80,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/153.png
154.1,154,メガニウム,Meganium,くさ,なし,しんりょく,リーフガード,なし,80,82,100,83,100,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/154.png
155.1,155,ヒノアラシ,Cyndaquil,ほのお,なし,もうか,もらいび,なし,39,52,43,60,50,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/155.png
156.1,156,マグマラシ,Quilava,ほのお,なし,もうか,もらいび,なし,58,64,58,80,65,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/156.png
157.1,157,バクフーン,Typhlosion,ほのお,なし,もうか,もらいび,なし,78,84,78,109,85,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/157.png
157.2,157,バクフーン(ヒスイ),Hisuian Typhlosion,ほのお,ゴースト,もうか,おみとおし,なし,73,84,78,119,85,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/157-h.png
158.1,158,ワニノコ,Totodile,みず,なし,げきりゅう,ちからずく,なし,50,65,64,44,48,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/158.png
159.1,159,アリゲイツ,Croconaw,みず,なし,げきりゅう,ちからずく,なし,65,80,80,59,63,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/159.png
160.1,160,オーダイル,Feraligatr,みず,なし,げきりゅう,ちからずく,なし,85,105,100,79,83,78,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/160.png
161.1,161,オタチ,Sentret,ノーマル,なし,にげあし,するどいめ,おみとおし,35,46,34,35,45,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/161.png
162.1,162,オオタチ,Furret,ノーマル,なし,にげあし,するどいめ,おみとおし,85,76,64,45,55,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/162.png
163.1,163,ホーホー,Hoothoot,ノーマル,ひこう,ふみん,するどいめ,いろめがね,60,30,30,36,56,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/163.png
164.1,164,ヨルノズク,Noctowl,ノーマル,ひこう,ふみん,するどいめ,いろめがね,100,50,50,86,96,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/164.png
165.1,165,レディバ,Ledyba,むし,ひこう,むしのしらせ,はやおき,びびり,40,20,30,40,80,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/165.png
166.1,166,レディアン,Ledian,むし,ひこう,むしのしらせ,はやおき,てつのこぶし,55,35,50,55,110,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/166.png
167.1,167,イトマル,Spinarak,むし,どく,むしのしらせ,ふみん,スナイパー,40,60,40,40,40,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/167.png
168.1,168,アリアドス,Ariados,むし,どく,むしのしらせ,ふみん,スナイパー,70,90,70,60,70,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/168.png
169.1,169,クロバット,Crobat,どく,ひこう,せいしんりょく,すりぬけ,なし,85,90,80,70,80,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/169.png
170.1,170,チョンチー,Chinchou,みず,でんき,ちくでん,はっこう,ちょすい,75,38,38,56,56,67,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/170.png
171.1,171,ランターン,Lanturn,みず,でんき,ちくでん,はっこう,ちょすい,125,58,58,76,76,67,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/171.png
172.1,172,ピチュー,Pichu,でんき,なし,せいでんき,ひらいしん,なし,20,40,15,35,35,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/172.png
173.1,173,ピィ,Cleffa,フェアリー,なし,メロメロボディ,マジックガード,フレンドガード,50,25,28,45,55,15,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/173.png
174.1,174,ププリン,Igglybuff,ノーマル,フェアリー,メロメロボディ,かちき,フレンドガード,90,30,15,40,20,15,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/174.png
175.1,175,トゲピー,Togepi,フェアリー,なし,はりきり,てんのめぐみ,きょううん,35,20,65,40,65,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/175.png
176.1,176,トゲチック,Togetic,フェアリー,ひこう,はりきり,てんのめぐみ,きょううん,55,40,85,80,105,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/176.png
177.1,177,ネイティ,Natu,エスパー,ひこう,シンクロ,はやおき,マジックミラー,40,50,45,70,45,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/177.png
178.1,178,ネイティオ,Xatu,エスパー,ひこう,シンクロ,はやおき,マジックミラー,65,75,70,95,70,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/178.png
179.1,179,メリープ,Mareep,でんき,なし,せいでんき,プラス,なし,55,40,40,65,45,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/179.png
180.1,180,モココ,Flaaffy,でんき,なし,せいでんき,プラス,なし,70,55,55,80,60,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/180.png
181.1,181,デンリュウ,Ampharos,でんき,なし,せいでんき,プラス,なし,90,75,85,115,90,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/181.png
181.2,181,メガデンリュウ,Mega Ampharos,でんき,ドラゴン,かたやぶり,なし,なし,90,95,105,165,110,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/181-m.png
182.1,182,キレイハナ,Bellossom,くさ,なし,ようりょくそ,いやしのこころ,なし,75,80,95,90,100,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/182.png
183.1,183,マリル,Marill,みず,フェアリー,あついしぼう,ちからもち,そうしょく,70,20,50,20,50,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/183.png
184.1,184,マリルリ,Azumarill,みず,フェアリー,あついしぼう,ちからもち,そうしょく,100,50,80,60,80,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/184.png
185.1,185,ウソッキー,Sudowoodo,いわ,なし,がんじょう,いしあたま,びびり,70,100,115,30,65,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/185.png
186.1,186,ニョロトノ,Politoed,みず,なし,ちょすい,しめりけ,あめふらし,90,75,75,90,100,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/186.png
187.1,187,ハネッコ,Hoppip,くさ,ひこう,ようりょくそ,リーフガード,すりぬけ,35,35,40,35,55,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/187.png
